,customer_id,1,2,3,4,5,6,7,8,9,10,11,12,output
1591,8154532,0,0,0,0,0,1,5,0,0,0,0,0,0
240,2045505,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,8465588,0,0,165,91,179,16,106,75,117,48,86,86,130
1204,6317672,0,0,0,0,0,14,0,0,0,0,0,0,0
225,1979368,0,1,16,9,5,0,0,0,6,0,2,5,60
1086,5746490,0,0,0,0,0,0,0,0,0,0,0,0,1
395,2686924,0,0,0,0,0,0,0,0,0,4,0,4,1
1257,6563658,3,11,42,27,9,53,32,41,29,10,31,64,50
1150,6089823,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,7696093,0,0,0,37,0,0,0,0,0,0,0,0,0
167,1719221,0,0,0,0,0,0,0,0,0,0,0,0,22
5,1017349,0,5,0,0,2,0,0,8,0,1,0,0,2
1728,8822663,16,104,55,17,42,97,16,54,89,9,16,59,113
568,3483239,0,0,3,3,0,0,0,0,1,0,0,0,14
1054,5595495,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,7798518,0,0,0,0,0,0,0,0,0,0,2,16,0
80,1324388,0,0,7,0,0,0,0,0,0,0,0,0,0
913,5030021,12,1,11,1,0,4,3,6,3,6,0,1,0
132,1591694,0,0,0,8,0,0,0,3,5,0,1,0,0
924,5069253,106,12,22,2,3,45,25,8,8,41,34,18,31
1124,5920105,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2872694,11,8,6,41,67,57,14,13,27,19,16,16,15
1596,8182308,0,1,0,0,0,0,0,0,0,0,0,0,0
580,3537212,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,8422930,1,0,0,1,0,0,0,0,0,0,0,0,0
473,3043285,0,0,0,0,0,0,0,0,0,0,2,0,0
944,5152722,0,0,0,0,0,0,0,0,0,0,0,0,150
1429,7416360,2,0,6,25,0,0,5,8,2,8,2,0,32
735,4249992,26,3,0,0,0,0,0,0,0,0,0,0,0
372,2598212,0,0,0,0,1,0,0,0,0,0,0,0,0
1106,5841492,0,0,0,0,0,3,1,0,0,0,6,0,0
543,3362704,0,0,0,0,0,3,13,45,13,14,30,6,17
740,4273727,0,0,0,0,0,0,2,0,0,0,2,25,0
1448,7486210,0,0,2,0,0,0,0,0,0,0,0,0,0
887,4893594,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,8085192,7,0,0,0,1,0,2,0,0,1,0,0,2
788,4452772,0,0,0,0,2,0,0,0,0,1,0,0,0
8,1030134,0,8,2,2,1,2,5,2,1,0,0,0,0
1404,7303840,18,0,0,0,0,0,0,0,0,0,0,0,0
1726,8816470,0,0,0,0,0,0,0,0,0,0,0,0,26
1747,8891536,5,0,0,0,0,0,0,0,0,0,0,0,0
884,4884570,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2578464,260,164,102,20,56,132,95,77,71,100,241,152,42
1136,5987978,2,0,3,2,0,0,1,5,3,0,1,0,8
793,4471776,0,0,0,0,0,0,0,0,0,0,0,0,0
498,3162626,9,20,0,7,40,23,41,60,14,45,17,61,79
1402,7297570,8,0,6,0,23,0,0,13,1,19,0,5,0
411,2738211,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,5499970,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,8590705,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1040842,0,17,14,6,15,3,31,11,0,0,1,0,44
30,1110032,0,0,1,0,0,0,1,0,0,1,8,8,3
1620,8302012,0,0,0,0,0,0,0,0,0,1,0,0,10
1195,6285319,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,6956693,0,0,0,0,0,0,0,0,0,0,15,7,12
1472,7580778,0,0,1,0,0,0,8,4,12,0,0,0,0
27,1099520,5,3,3,11,14,78,38,14,8,7,14,11,12
1703,8667290,11,0,78,66,4,2,14,0,18,105,72,0,8
635,3805398,0,0,0,0,0,0,0,0,0,0,0,0,0
769,4381305,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,7127840,0,0,0,2,8,0,0,2,1,0,0,0,1
975,5256406,10,0,0,0,0,0,0,0,0,0,0,0,0
1819,9203422,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,9993221,1,2,0,0,0,0,7,0,0,0,0,0,0
1210,6334419,0,0,0,0,0,6,3,0,0,0,0,0,0
578,3520017,6,3,0,0,7,0,0,1,0,0,0,16,0
546,3381493,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1818348,0,0,0,0,7,11,0,0,0,0,0,0,0
1735,8859264,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,9341302,32,73,111,116,120,60,9,33,43,34,38,32,69
1969,9871979,0,0,0,0,0,0,0,0,0,4,0,0,0
785,4446128,0,0,0,0,0,0,0,0,0,0,0,1,0
374,2603525,0,0,0,0,12,14,0,4,0,3,0,0,21
220,1963935,0,0,0,0,0,0,1,40,2,0,9,0,0
1935,9746004,2,39,15,24,17,20,23,10,0,7,0,14,9
329,2407192,0,3,0,4,0,1,4,80,0,0,0,0,0
135,1595908,11,1,1,120,83,44,42,37,31,0,0,0,5
1525,7834814,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,8018564,5,0,0,0,0,3,13,0,6,0,0,5,4
1024,5473514,29,47,43,35,117,18,79,72,53,171,107,26,37
447,2890552,0,0,0,0,0,0,0,0,0,0,0,0,3
1254,6534144,0,11,0,0,0,0,16,26,8,0,2,1,19
579,3523379,8,24,17,7,0,7,17,0,0,0,0,0,0
1434,7431837,0,0,0,0,0,0,0,0,0,0,0,0,0
653,3896420,0,0,0,0,0,0,0,0,0,0,0,0,9
1986,9955978,21,3,1,3,1,0,0,0,0,1,0,5,4
565,3463910,0,0,0,0,0,0,0,0,0,0,1,0,0
985,5300724,0,0,0,0,0,45,12,0,3,0,0,46,0
931,5109613,8,9,1,7,55,16,40,23,58,21,55,80,20
541,3355958,0,1,0,1,1,1,0,0,0,0,2,0,0
1509,7780387,0,16,0,40,7,2,5,36,0,13,0,0,39
1128,5952719,3,12,7,3,0,1,2,2,12,8,0,0,0
948,5166119,5,4,0,0,0,6,5,6,10,2,1,0,0
1615,8255953,7,0,15,93,29,17,85,4,35,45,9,2,56
463,2952325,28,86,90,36,80,48,36,23,76,340,225,25,370
1728,8822663,34,11,15,8,16,104,55,17,42,97,16,54,114
1619,8283848,0,0,0,0,0,0,0,0,0,0,0,0,0
704,4104271,16,1,7,13,0,51,35,2,28,11,5,4,3
678,3997564,0,0,0,0,0,0,0,1,0,1,0,0,0
1998,9993221,53,1,18,16,1,2,0,0,0,0,7,0,0
974,5250847,0,0,0,0,0,0,0,0,1,0,0,0,0
1958,9837195,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1481260,0,0,0,0,0,10,0,0,3,2,6,0,2
1525,7834814,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,9886926,0,0,0,0,0,0,0,0,0,0,0,0,9
1812,9158250,0,0,0,0,3,0,0,0,0,0,0,0,0
870,4790821,7,62,0,0,26,0,10,21,0,7,0,5,13
1215,6362097,0,0,0,0,0,0,0,0,0,0,0,0,0
932,5115443,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1006880,0,0,0,17,44,13,0,11,4,8,6,8,4
182,1782218,0,4,1,3,21,13,0,15,1,4,4,17,4
883,4879419,3,2,0,0,0,0,0,4,1,1,0,0,4
1660,8465588,48,0,31,10,25,4,149,213,0,0,165,91,301
317,2371800,0,0,0,0,0,0,0,0,0,0,0,0,0
545,3377337,0,0,0,0,0,0,0,0,0,0,8,0,0
1866,9467964,20,0,9,8,1,0,0,25,0,10,5,0,8
85,1342180,147,90,160,239,123,119,44,94,177,253,153,214,460
72,1292487,1,39,4,20,14,0,0,0,0,0,0,0,0
258,2152824,0,0,0,0,0,0,4,10,2,0,0,0,0
476,3054908,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,7546401,0,0,0,0,0,0,0,0,0,0,0,0,0
994,5360977,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,8509739,0,3,0,0,0,12,0,0,0,0,0,0,4
1993,9976192,0,7,2,8,24,19,27,1,0,15,3,35,24
846,4698011,0,4,14,20,6,0,0,3,0,0,0,0,8
1610,8244710,59,179,140,121,186,76,103,66,92,88,52,60,263
1396,7264127,4,10,7,0,3,0,12,0,11,3,5,0,36
1571,8019434,43,45,15,12,1,2,0,0,0,0,5,1,20
434,2824711,0,0,1,21,9,19,19,7,0,3,13,5,15
760,4339538,9,0,0,28,0,2,11,20,0,1,9,21,21
1666,8499846,0,0,0,8,8,5,1,0,48,46,5,5,63
1274,6655870,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,8499846,2,0,0,0,8,8,5,1,0,48,46,5,42
425,2794150,0,1,1,0,0,0,0,0,0,0,0,0,0
1061,5619867,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,8761242,0,0,0,0,1,11,4,3,3,0,17,0,9
1744,8886826,38,27,15,0,60,65,24,42,57,9,134,11,65
1079,5729410,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,8667290,4,2,14,0,18,105,72,0,8,0,0,0,21
467,2981538,1,0,39,26,33,15,10,0,9,18,2,2,22
1610,8244710,63,79,27,34,33,86,253,59,179,140,121,186,245
1402,7297570,0,10,13,0,0,6,8,0,6,0,23,0,14
1557,7951593,0,0,0,0,0,0,0,39,14,20,8,0,13
3,1014379,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,6894927,0,0,0,0,0,0,20,38,2,16,16,5,8
1401,7296011,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,6165535,0,0,0,0,0,0,0,0,12,1,12,0,8
496,3158048,0,0,0,0,0,0,0,0,0,0,0,0,0
961,5199299,0,0,14,0,0,0,0,0,0,0,0,0,0
1493,7707585,0,0,0,162,25,94,6,13,14,0,0,122,21
1514,7796407,0,8,0,0,11,0,0,1,0,0,0,4,4
885,4889568,0,31,25,37,28,2,31,0,14,35,0,3,24
1915,9639989,0,1,6,9,3,3,6,3,0,4,8,4,11
648,3881740,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,9131181,2,0,1,4,1,3,0,21,10,16,0,0,4
728,4217416,0,0,0,0,0,0,0,0,0,0,0,18,0
830,4635706,1,0,5,23,12,1,14,8,89,49,10,21,78
1069,5667027,1,0,3,1,0,0,0,0,0,0,5,4,0
1243,6507193,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,5809109,7,10,264,66,58,32,107,183,76,118,6,97,93
482,3105989,21,3,57,1,51,15,41,92,78,61,43,36,102
223,1968660,25,85,153,56,23,136,32,6,67,10,17,32,96
1530,7865653,0,0,0,0,0,0,0,3,0,0,0,0,0
1047,5551628,0,0,0,0,0,0,1,10,9,0,0,0,0
1754,8936259,33,0,0,3,25,17,16,45,32,24,41,34,3
964,5212525,0,4,13,3,0,14,21,7,8,15,5,9,0
861,4757402,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,7264127,7,0,3,0,12,0,11,3,5,0,10,12,18
298,2315120,0,3,0,14,1,0,0,7,0,0,0,0,7
1472,7580778,0,1,0,0,0,8,4,12,0,0,0,0,1
1408,7313337,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,6745258,0,1,23,10,3,20,70,0,3,0,0,0,3
1203,6309447,9,55,22,4,43,31,1,12,37,26,72,100,97
105,1440353,0,25,29,0,0,0,0,0,0,0,0,0,0
1651,8427355,10,5,0,0,0,0,0,1,0,0,0,0,0
241,2052324,12,26,42,34,30,46,69,21,25,1,12,14,8
503,3203775,0,0,0,0,0,0,0,4,0,0,0,0,0
1554,7944146,0,0,0,0,0,0,0,0,0,0,0,0,0
523,3260587,4,11,9,2,16,1,6,8,2,2,53,0,7
413,2741531,12,10,0,6,14,0,0,0,3,0,0,11,2
1228,6425881,10,0,3,8,15,6,4,0,4,3,9,1,46
1596,8182308,0,0,0,1,0,0,0,0,0,0,0,0,0
1574,8046285,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,9356162,0,0,0,0,2,0,0,4,4,11,0,0,0
45,1182581,7,23,70,6,27,41,75,26,5,31,14,10,41
374,2603525,3,0,0,0,0,0,0,0,0,0,0,12,18
1485,7638277,2,0,0,0,0,0,0,0,2,0,0,0,0
581,3537244,94,169,62,92,138,82,110,44,37,29,48,42,26
1581,8102985,50,178,56,20,118,55,30,14,40,0,16,10,45
1439,7448210,1,0,0,0,0,0,0,0,0,0,0,1,0
875,4834902,6,0,15,2,19,0,1,10,29,2,7,199,141
2000,9996357,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,9986806,4,17,0,0,0,1,0,0,6,0,0,19,0
388,2667560,2,37,11,7,12,13,2,13,15,6,8,0,0
1099,5816837,0,0,0,0,0,0,0,0,0,5,10,1,23
677,3991040,116,0,10,86,0,39,79,18,4,4,17,1,26
1124,5920105,0,0,0,0,0,0,0,0,0,0,0,0,0
890,4908594,84,28,0,11,132,179,41,2,151,87,189,53,60
1450,7489207,0,0,9,0,0,0,0,0,0,0,0,0,0
995,5375491,0,0,0,0,0,0,0,0,0,0,0,0,0
770,4382091,69,26,54,84,96,65,55,61,30,2,21,41,80
191,1822951,0,0,7,0,0,22,17,0,0,0,0,0,0
763,4347238,5,3,1,3,5,1,3,3,11,5,7,4,7
428,2804384,43,4,0,7,2,0,0,1,0,0,0,0,0
330,2423230,16,9,12,61,47,66,32,24,103,50,0,34,31
1181,6201387,0,0,0,0,0,0,0,0,0,0,0,35,28
1303,6839963,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1843971,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1296431,0,0,0,0,0,0,0,0,0,0,0,0,0
734,4242152,0,0,0,1,0,0,0,0,0,0,0,0,0
660,3921546,0,0,0,0,0,0,1,4,0,0,9,0,5
1514,7796407,0,11,0,0,1,0,0,0,4,0,4,0,3
195,1842566,0,0,0,0,0,0,0,0,0,0,0,4,1
1969,9871979,0,0,0,0,4,0,0,0,0,0,0,0,0
146,1636465,3,0,1,0,0,0,0,0,0,0,0,0,34
1963,9845476,0,4,0,0,0,0,0,3,4,0,0,8,6
1587,8128037,3,3,3,18,89,143,141,44,17,115,57,128,166
969,5233847,0,0,0,0,0,0,0,0,0,0,0,0,0
970,5240411,31,14,23,43,2,24,6,0,0,7,0,1,14
1683,8593935,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2981538,39,26,33,15,10,0,9,18,2,2,3,11,8
668,3958538,0,0,0,0,0,0,0,0,0,0,0,0,0
698,4082611,2,0,1,0,0,13,1,0,8,4,9,1,26
885,4889568,37,28,2,31,0,14,35,0,3,0,24,0,0
74,1295304,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,9471040,48,16,1,20,1,5,6,97,26,172,64,23,109
601,3638065,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,6702224,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,8241949,0,0,0,0,0,0,0,3,2,5,6,3,35
942,5141582,0,0,0,0,0,0,131,212,154,35,17,110,97
1257,6563658,20,2,3,11,42,27,9,53,32,41,29,10,102
1877,9503048,36,89,33,57,55,115,34,33,43,11,85,22,147
724,4209207,0,0,0,0,0,0,0,0,0,0,0,0,0
673,3985732,0,0,0,0,0,0,0,0,0,14,4,9,2
1641,8391303,0,0,0,0,0,0,0,15,1,0,0,0,0
1347,7035399,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,7107013,0,0,0,23,40,16,107,0,38,13,0,0,26
143,1625205,10,2,3,22,20,15,0,13,3,18,2,21,31
776,4402298,14,2,2,0,10,15,0,0,0,25,1,1,41
175,1753248,112,273,188,156,359,876,226,434,1236,208,126,655,426
1686,8603939,0,1,0,1,2,5,3,3,0,7,8,17,15
1892,9578191,0,2,3,0,3,0,0,8,11,9,2,0,1
76,1296643,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1334313,0,0,0,0,3,0,0,0,0,0,20,0,47
943,5144034,0,0,0,0,0,0,0,0,0,0,0,0,0
701,4087858,0,0,4,0,0,0,0,1,5,53,34,26,50
1807,9137750,11,0,0,0,0,2,10,0,0,0,5,6,4
15,1048447,22,9,1,0,0,4,0,0,2,31,7,0,8
1306,6848700,0,0,0,0,0,0,0,0,0,0,0,0,13
658,3915408,0,4,0,29,0,0,0,0,0,0,0,0,0
1716,8761242,4,3,3,0,17,0,0,7,2,0,13,1,2
1646,8407573,1,41,19,11,14,17,3,6,2,7,9,0,5
1981,9937452,0,0,0,0,0,33,45,39,0,0,0,0,0
1229,6428238,0,0,0,0,0,0,0,0,0,0,0,0,0
665,3944257,1,11,19,33,5,2,57,2,22,7,3,18,38
227,1991596,0,0,0,2,1,1,0,0,0,0,0,0,0
1911,9621397,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2249102,0,0,0,0,0,0,4,0,0,0,0,0,0
825,4607524,63,12,24,56,37,13,5,16,11,29,2,17,28
634,3798379,72,23,78,61,82,47,43,80,23,89,49,341,241
1365,7123405,0,0,0,0,15,15,10,0,2,2,0,6,0
1319,6908254,5,0,0,0,0,0,11,4,0,1,0,1,4
664,3937850,0,0,0,0,0,0,0,0,0,0,0,0,57
60,1240419,34,32,0,1,35,53,30,80,5,8,1,24,15
1056,5597614,1,0,0,8,0,0,0,1,0,1,0,0,20
154,1660250,0,0,0,0,2,0,0,0,0,0,0,0,0
963,5205646,0,0,0,0,0,0,5,13,0,1,0,5,0
993,5358931,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,6105521,3,1,5,7,1,1,8,11,27,5,4,12,20
1762,8967546,9,0,70,17,31,36,17,76,27,18,23,4,72
1212,6357809,0,0,0,0,0,0,0,0,0,0,0,0,11
648,3881740,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,7718439,0,0,0,0,0,0,0,0,0,0,0,1,0
915,5031023,30,2,1,7,0,0,0,0,0,3,0,5,13
1096,5814405,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,6424521,0,0,0,0,0,0,0,1,0,0,0,0,0
1080,5734392,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,7684989,0,0,0,0,0,0,0,0,0,0,0,0,0
938,5130144,0,0,0,0,0,0,0,0,0,0,0,1,0
661,3923649,10,3,1,0,2,7,21,1,5,3,6,10,46
242,2056417,0,0,0,0,0,0,0,0,0,0,0,0,0
969,5233847,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1957519,0,0,0,4,0,0,1,1,21,12,17,0,38
1551,7939178,7,19,2,7,2,3,18,41,5,2,3,2,11
70,1284783,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2840550,0,0,0,0,0,0,0,0,0,0,0,0,0
738,4258825,0,0,0,0,0,0,0,0,0,0,0,0,0
782,4435056,29,18,0,20,0,0,9,0,0,0,0,0,0
1772,8995696,0,0,0,0,0,0,24,52,0,33,0,16,6
1494,7717809,2,14,0,18,12,11,6,4,10,0,147,124,2
1351,7046846,2,13,3,11,0,20,12,8,20,34,10,2,23
845,4692252,0,0,0,0,0,0,0,0,45,26,50,30,29
1924,9703240,0,0,0,0,0,0,0,0,0,0,0,0,0
473,3043285,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,6259748,0,0,0,0,0,0,0,0,0,0,0,0,0
545,3377337,0,0,0,0,0,0,0,0,0,0,0,8,0
178,1767116,0,0,0,3,4,0,0,0,0,0,0,17,0
1730,8823444,0,0,0,15,7,31,65,6,10,12,2,9,65
1631,8357133,0,0,0,0,1,0,0,0,0,0,0,4,7
1141,6038158,23,1,12,15,38,29,132,53,41,35,26,44,69
1915,9639989,0,3,0,21,23,0,1,6,9,3,3,6,7
245,2081286,2,4,0,0,0,0,1,0,7,0,1,2,6
697,4070196,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,6014572,0,0,0,0,0,0,0,0,0,0,0,0,0
909,5020757,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,5729410,0,0,0,0,0,0,0,0,0,0,0,0,0
501,3188310,62,134,1,0,0,0,0,0,0,2,11,6,9
294,2313706,6,7,0,0,44,14,2,0,1,22,0,0,3
1294,6778677,0,0,0,15,2,1,0,0,0,0,0,0,12
841,4682163,0,0,0,1,0,0,0,0,0,0,0,0,0
1853,9401556,3,14,0,0,0,15,2,12,0,6,0,2,3
1007,5415883,2,11,18,2,4,2,0,14,0,20,0,0,0
1754,8936259,1,19,16,25,33,0,0,3,25,17,16,45,97
1623,8320026,5,15,9,14,8,2,7,39,8,8,14,16,4
937,5129897,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,9781221,0,0,0,0,0,0,0,0,0,0,0,0,0
740,4273727,0,0,0,0,0,2,0,0,0,2,25,0,0
348,2513379,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2314210,1,6,1,5,25,2,3,2,1,6,0,5,3
461,2943866,0,1,0,1,0,0,0,0,0,0,1,14,0
989,5321941,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2383889,2,1,0,0,1,4,3,0,3,0,5,0,8
1791,9074929,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,9379772,0,0,0,0,0,0,3,0,0,0,0,0,1
1670,8516453,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,5524563,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3107076,0,0,0,0,8,0,0,0,0,0,0,0,0
266,2183774,68,263,4,10,6,13,47,21,14,3,3,21,19
904,4994262,0,0,0,1,0,0,0,4,1,4,5,4,3
1779,9024939,0,0,1,36,28,17,4,0,2,2,12,1,16
1225,6399996,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,9675267,0,0,0,0,0,0,0,0,0,0,0,0,11
1768,8990969,43,35,0,4,7,36,10,0,3,9,9,111,3
725,4211198,9,11,9,12,14,9,6,3,1,18,15,7,25
1035,5511869,6,15,11,22,26,1,2,2,0,5,2,1,38
1129,5952926,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1758257,0,0,0,0,0,0,0,0,0,0,0,0,4
1138,5991185,0,0,7,0,0,0,0,0,0,0,0,0,0
123,1525871,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,7578199,0,0,0,0,0,0,0,0,0,0,12,0,0
1486,7657532,7,3,0,1,6,16,16,3,1,3,3,3,38
644,3850693,8,17,13,5,11,0,11,15,14,0,2,0,6
1041,5537259,0,0,0,56,1,69,15,0,0,0,0,0,0
354,2537047,0,2,0,0,1,5,5,3,0,0,4,1,3
1900,9604230,56,1,31,42,19,6,19,3,9,0,1,0,13
1902,9606470,39,39,31,440,61,1,1,1,0,0,0,0,10
1317,6900166,1,49,52,23,45,18,13,29,46,40,42,8,56
1562,7979577,0,0,0,0,0,0,0,0,0,0,0,69,65
470,3007306,252,163,270,127,177,99,278,142,226,38,64,89,107
961,5199299,0,14,0,0,0,0,0,0,0,0,0,0,0
461,2943866,0,0,0,1,0,1,0,0,0,0,0,0,15
716,4185746,8,21,1,2,18,64,0,11,0,0,0,0,7
817,4569642,6,8,8,4,0,0,2,3,6,24,12,6,25
1434,7431837,0,0,6,1,0,0,0,0,0,0,0,0,0
596,3606248,77,78,11,27,42,62,83,95,55,45,66,24,27
1330,6953872,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,5821932,2,5,0,1,0,0,0,12,14,21,31,50,17
1360,7081418,0,19,37,14,0,7,8,16,41,8,0,0,42
1378,7167670,0,0,13,19,3,4,6,15,14,1,8,5,8
143,1625205,14,27,10,2,3,22,20,15,0,13,3,18,29
218,1961565,9,2,0,0,0,0,1,25,2,10,22,0,43
1142,6060799,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1961565,3,0,1,9,2,0,0,0,0,1,25,2,32
1795,9094633,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,9996357,0,0,0,2,0,0,1,0,0,0,0,0,0
1218,6367497,0,0,2,0,4,5,6,0,12,11,7,14,2
1493,7707585,11,2,0,13,66,18,8,1,2,2,0,0,187
1160,6137058,0,0,0,0,0,0,0,0,0,0,0,0,0
548,3388644,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,9993221,2,9,53,1,18,16,1,2,0,0,0,0,7
369,2577278,40,69,51,43,17,41,50,45,101,47,92,38,156
735,4249992,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,8319784,3,0,0,0,0,0,0,0,0,0,0,0,0
575,3512672,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,5671160,0,0,0,0,0,0,0,0,0,0,0,0,0
695,4068592,0,0,3,3,0,0,0,0,0,0,0,0,0
1407,7310846,0,0,0,0,0,0,5,0,0,0,0,0,0
1371,7146813,0,11,0,0,0,0,0,0,4,0,0,0,0
882,4875768,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,6523308,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,9290571,0,0,0,0,0,0,0,0,0,0,0,10,0
487,3119418,0,0,0,20,37,4,12,0,0,2,14,8,14
716,4185746,21,1,2,18,64,0,11,0,0,0,0,7,0
927,5087037,4,0,0,0,0,0,0,0,0,0,0,0,0
529,3290578,0,0,0,0,0,0,0,10,0,2,0,0,0
1964,9850176,0,2,0,0,0,0,0,0,0,0,0,0,0
676,3990426,0,0,0,0,0,0,0,0,0,0,0,0,0
824,4604981,8,14,3,5,6,7,11,12,2,14,0,12,26
1117,5883356,0,0,1,7,0,2,6,0,8,3,12,17,24
1052,5587256,17,1,1,2,2,0,0,10,9,10,9,11,9
1951,9813006,0,0,0,0,0,0,0,0,0,0,0,0,2
241,2052324,26,42,34,30,46,69,21,25,1,12,14,3,15
1319,6908254,1,0,0,4,0,0,0,0,9,0,0,27,0
1909,9618217,93,31,43,21,54,53,22,31,60,29,88,74,140
288,2264759,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,5435813,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,9240699,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1753248,434,1236,208,126,655,93,144,189,27,129,333,408,132
1954,9817022,9,12,4,1,0,0,1,0,0,0,0,0,0
951,5174161,1,1,7,0,0,0,0,3,2,0,0,0,3
198,1851014,0,0,0,1,0,0,0,0,0,0,0,0,0
876,4849811,5,0,45,10,0,0,22,0,0,12,6,9,81
56,1224236,23,13,7,31,11,10,3,4,61,8,6,0,43
1602,8215540,0,0,0,0,0,0,0,0,0,0,0,0,0
869,4788807,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,9789870,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1363203,10,0,1,0,0,2,0,0,0,0,16,0,0
1804,9131181,1,4,1,3,0,21,10,16,0,0,4,0,0
1234,6444867,0,0,0,0,0,0,1,0,0,0,0,0,0
1885,9551370,9,21,66,26,29,69,156,27,93,26,13,27,121
204,1900846,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,9131181,0,1,4,1,3,0,21,10,16,0,0,4,0
90,1357362,0,77,193,14,0,0,19,35,44,5,30,55,8
1891,9572497,0,88,72,9,14,27,10,10,7,3,3,12,27
840,4681819,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1481285,0,0,0,0,0,0,0,0,0,0,20,32,16
826,4610461,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2547652,4,2,21,3,0,0,4,11,9,1,4,5,46
1102,5835643,2,3,7,22,1,0,1,4,0,1,1,15,23
1255,6545033,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,9318538,197,215,42,8,93,56,51,188,97,126,23,32,557
1700,8653216,0,0,0,0,0,0,3,30,11,56,9,1,30
1007,5415883,0,0,0,2,11,18,2,4,2,0,14,0,20
590,3570469,0,0,1,3,0,0,0,0,0,0,0,0,0
150,1650038,54,52,160,123,0,72,44,12,59,109,50,27,72
1258,6574975,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,8761242,1,11,4,3,3,0,17,0,0,7,2,0,16
156,1682820,0,0,0,0,7,1,3,0,14,0,2,0,9
1609,8241949,0,0,3,2,5,6,3,14,21,0,0,0,5
